run ID,associated phenotype,pipeline,Archaea Euryarchaeota,Bacteria Acidobacteria,Bacteria Actinobacteria,Bacteria Bacteroidetes,Bacteria Chloroflexi,Bacteria Cyanobacteria,Bacteria Elusimicrobia,Bacteria Firmicutes,Bacteria Fusobacteria,Bacteria Lentisphaerae,Bacteria Nitrospirae,Bacteria Proteobacteria,Bacteria Spirochaetes,Bacteria Synergistetes,Bacteria Tenericutes,Bacteria Verrucomicrobia
ERR209839,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209840,D003093,3,0.0,0.0,1.0,20.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209847,D003093,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209848,D003093,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209849,D003093,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ERR209850,D003093,3,0.0,0.0,1.0,7.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209853,D003093,3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209856,D003093,3,0.0,0.0,0.0,36.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
ERR209857,D003093,3,0.0,0.0,3.0,40.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
ERR209858,D003093,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
ERR209859,D003093,3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209860,D003093,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209861,D003093,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209862,D003093,3,0.0,0.0,1.0,22.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209863,D003093,3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ERR209864,D003093,3,0.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209865,D003093,3,0.0,0.0,1.0,33.0,0.0,6.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ERR209866,D003093,3,0.0,0.0,0.0,8.0,0.0,6.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ERR209867,D003093,3,0.0,0.0,0.0,14.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209868,D003093,3,0.0,0.0,0.0,6.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209869,D003093,3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209870,D003093,3,0.0,0.0,2.0,15.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
ERR209871,D003093,3,1.0,0.0,0.0,19.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0
ERR209872,D003093,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209873,D003093,3,0.0,0.0,0.0,56.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209874,D003093,3,0.0,0.0,0.0,58.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209875,D003093,3,0.0,0.0,2.0,38.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
ERR209876,D003093,3,0.0,0.0,3.0,41.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0
ERR209877,D003093,3,0.0,0.0,0.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ERR209878,D003093,3,0.0,0.0,0.0,47.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209879,D003093,3,0.0,0.0,1.0,70.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ERR209880,D003093,3,0.0,0.0,1.0,25.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209881,D003093,3,0.0,0.0,1.0,55.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ERR209882,D003093,3,0.0,0.0,1.0,50.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209883,D003093,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209884,D003093,3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209885,D003093,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ERR209886,D003093,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR209887,D003093,3,0.0,0.0,0.0,59.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
ERR209888,D003093,3,0.0,0.0,2.0,62.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209889,D003093,3,0.0,0.0,13.0,176.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
ERR209890,D003093,3,0.0,0.0,11.0,213.0,0.0,1.0,0.0,102.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ERR209893,D003093,3,0.0,0.0,2.0,65.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
ERR209894,D003093,3,0.0,0.0,1.0,88.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
