sample,OTU1,OTU2,OTU3,OTU4,OTU5,OTU6,OTU7,OTU8,OTU9,OTU10,OTU11,OTU12,OTU13,OTU14,OTU15,OTU16,OTU17,OTU18,OTU19,OTU20,OTU21,OTU22,OTU23,OTU24,OTU25,OTU26,OTU27,OTU28,OTU29,OTU30,OTU31,OTU32,OTU33,OTU34,OTU35,OTU36,OTU37,OTU38,OTU39,OTU40,OTU41,OTU42,OTU43,OTU44,OTU45,OTU46,OTU47,OTU48,OTU49,OTU50,OTU51,OTU52,OTU53,OTU54,OTU55,OTU56,OTU57,OTU58,OTU59,OTU60,OTU61,OTU62,OTU63,OTU64,OTU65,OTU66,OTU67,OTU68,OTU69,OTU70,OTU71,OTU72,OTU73,OTU74,OTU75,OTU76,OTU77,OTU78,OTU79,OTU80,OTU81,OTU82,OTU83,OTU84,OTU85,OTU86,OTU87,OTU88,OTU89,OTU90,OTU91,OTU92,OTU93,OTU94,OTU95,OTU96
ERR1076078,0,5,0,0,59,291,0,11,298,0,0,0,3,21,871,0,17,0,9,1,63,0,16,0,0,3,0,18,85,2787,0,12,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356697,8,822,0,0,519,2915,0,50,3193,0,8,0,4,103,839,0,170,0,2,41,57410,53,121,0,0,2,0,988,474,642434,0,576,2,17,0,16,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356701,1,73,0,0,60,1304,0,3,567,0,0,0,4,13,148,0,14,1,0,0,3336,34,16,0,0,0,0,147,45,405872,0,204,1,7,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356704,0,3,0,0,103,446,0,11,1262,0,0,0,5,25,201,0,17,0,4,1,234,11,84,0,0,1,0,82,204,5155,0,205,3,3,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356734,0,15,0,0,55,882,0,9,1541,0,0,0,2,40,62,0,4,0,1,0,537,28,23,0,0,1,0,64,83,6096,0,193,1,6,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356738,0,0,0,0,125,347,0,12,1232,0,0,0,0,11,207,0,2,0,0,2,359,7,41,0,0,0,0,105,264,3066,0,70,0,8,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356743,0,37,0,0,245,1125,0,12,1233,0,0,0,9,178,322,0,79,0,1,37,81737,34,54,0,0,0,0,794,255,373011,0,17,3,10,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356695,3,320,0,0,478,3061,0,36,3124,0,2,0,16,46,597,0,122,0,5,9,11987,40,124,0,0,0,0,904,324,754097,0,424,7,21,0,4,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356699,30,2033,0,0,1159,5044,0,126,6966,0,192,0,14,187,5156,0,313,0,0,156,181727,134,221,0,0,5,0,4053,808,1001986,0,1928,386,32,0,644,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356736,0,1,0,0,191,408,0,28,1234,0,0,0,5,24,278,0,28,0,5,33,233,7,39,0,0,0,0,317,560,2374,0,35,0,2,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356745,2,13,0,0,50,571,0,9,1972,0,0,0,0,8,69,0,32,1,1,69,35297,103,8,0,0,0,0,47,16,144264,0,2,0,2,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356748,0,7,0,0,157,395,0,7,1031,0,0,0,11,33,205,0,27,0,1,0,457,32,33,0,0,0,0,33,269,3524,0,213,0,5,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356751,0,225,0,0,152,524,0,26,911,0,0,0,1,29,389,0,34,0,3,9,13423,18,30,0,0,0,0,468,112,191467,0,112,0,1,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356693,33,2254,0,0,1558,8851,0,172,11720,0,192,0,22,276,6259,0,432,1,5,340,279879,298,313,0,0,5,0,4514,1177,2046108,0,2362,389,63,0,643,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356710,0,2,0,0,8,97,0,73,1835,0,0,0,0,1287,366,0,5,0,0,5,276,0,17,0,0,1,0,0,209,5127,0,22,4,76,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356712,0,0,0,0,150,296,0,41,1257,0,0,0,4,56,130,0,17,0,0,0,22,0,6,0,0,0,0,1,427,2727,0,11,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356717,2,63,0,0,92,866,0,26,626,0,0,0,2,11,258,0,27,0,0,3,1730,13,14,0,0,0,0,121,100,372276,0,158,0,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356753,0,120,0,0,43,357,0,6,493,0,0,0,2,10,80,0,11,0,0,3,1457,6,14,0,0,0,0,77,58,193430,0,22,1,4,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356714,0,25,0,0,83,386,0,42,1025,0,0,0,9,145,118,0,9,0,0,0,92,0,115,0,0,0,0,0,631,3012,0,10,1,10,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356719,0,2,0,0,71,382,0,8,513,0,0,0,3,5,40,0,8,0,0,1,612,7,17,0,0,0,0,60,91,156611,0,36,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356720,0,16,0,0,138,309,0,5,1096,0,3,0,17,15,136,0,22,0,10,3,285,13,79,0,0,0,0,147,201,3768,0,19,4,2,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356723,0,11,0,0,102,881,0,3,1082,0,1,0,5,107,395,0,25,0,2,4,6722,15,15,0,0,0,0,43,99,130994,0,29,0,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356725,0,30,0,0,275,713,0,59,1112,0,0,0,5,116,950,0,94,0,24,33,75049,8,52,0,0,0,0,569,180,158932,0,47,0,4,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356728,0,20,0,0,335,995,0,14,2874,0,2,0,49,112,194,0,94,1,2,6,1098,5,183,0,0,0,0,82,672,9123,0,446,3,17,0,2,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356727,0,47,0,0,144,849,0,3,1885,0,0,0,1,14,63,0,27,0,0,18,40696,17,32,0,0,0,0,11,67,245440,0,42,2,11,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356731,1,93,0,0,141,1124,0,7,896,0,0,0,3,35,91,0,76,1,2,6,7030,22,18,0,0,0,0,166,80,434697,0,72,1,9,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356733,1,105,0,0,2079,3297,0,40,1128,0,0,0,6,47,319,0,61,0,19,27,47395,12,194,0,0,0,0,826,698,947911,0,99,3,18,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356761,0,7,0,0,51,973,0,13,1900,0,0,0,0,6,44,0,20,0,0,43,37212,22,6,0,0,0,0,2,38,194954,0,11,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356762,0,8,0,0,64,405,0,6,1514,0,0,0,2,39,292,0,14,0,1,14,633,50,39,0,0,1,0,8,82,3627,0,74,2,5,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356703,1,47,0,0,144,1109,0,5,809,0,0,0,5,10,134,0,1607,0,0,5,1909,17,10,0,0,0,0,9,57,246840,0,120,0,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356707,0,16,0,0,87,625,0,7,417,0,0,0,1,14,221,0,31,0,1,9,1265,10,9,0,0,0,0,79,64,147990,0,131,0,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356740,0,19,0,0,120,751,0,20,1389,0,6,0,3,33,166,0,47,0,3,0,430,8,101,0,0,0,0,66,194,3992,0,230,1,8,0,6,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356754,0,0,0,0,93,443,0,5,1345,0,2,0,9,14,300,0,21,0,3,0,325,9,20,0,0,0,0,49,163,3817,0,77,1,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356756,12,549,0,0,111,541,0,34,1349,0,75,0,8,19,1500,0,6,0,0,22,405,2,33,0,0,5,0,10,322,2531,0,508,263,0,0,320,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356759,2,127,0,0,806,2684,0,34,4369,0,3,0,10,98,2220,0,217,0,0,50,113289,96,183,0,0,1,0,3915,518,295352,0,537,7,18,0,2,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356708,0,8,0,0,142,595,0,5,1445,0,1,0,6,55,184,0,10,0,0,0,343,12,61,0,0,1,0,42,166,3829,0,114,0,3,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1356746,0,17,0,0,154,1159,0,10,3046,0,4,0,10,20,474,0,32,0,0,0,938,44,61,0,0,0,0,46,375,8380,0,282,1,6,0,3,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414267,0,43,0,0,358,2498,0,33,5988,0,4,0,3,152,413,0,41,0,39,8,10001,508,96,0,0,9,0,229,305,16916,0,79,54,111,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414271,0,44,0,0,61,1456,0,25,14306,0,5,0,0,26,93,0,35,0,8,29,18104,1510,28,0,0,7,0,11,105,53360,0,95,40,83,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414265,0,24,0,0,160,902,0,22,1223,0,0,0,30,50,234,0,107,0,14,16,600,30,39,0,0,17,0,28,108,10001,0,30,28,9,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414209,0,70,0,0,422,2675,0,47,7263,0,6,0,3,157,489,0,37,0,44,2,11437,597,98,0,0,9,0,313,319,21171,0,100,42,131,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414210,0,41,0,0,384,1883,0,47,7635,0,0,0,2,152,416,0,66,1,30,11,10705,611,77,0,0,9,0,254,268,22019,0,110,40,126,0,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414211,0,49,0,0,415,1768,0,55,8946,0,5,0,1,111,455,0,92,0,37,14,12717,608,80,0,0,7,0,230,277,25465,0,128,57,109,0,4,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414212,0,16,0,0,711,2976,0,83,5596,0,4,0,5,267,970,0,67,0,47,9,786,15,228,0,0,1,0,347,435,12680,0,65,2,7,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414213,0,21,0,0,884,3429,0,114,6256,0,0,0,2,254,1204,0,69,0,61,14,845,16,225,0,0,0,0,291,500,13711,0,102,8,30,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414214,0,14,0,0,752,3262,0,93,5625,0,2,0,3,265,948,0,60,0,37,7,726,11,243,0,0,1,0,249,474,12506,0,83,3,21,0,1,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1414215,0,16,0,0,982,2905,0,90,7917,0,1,0,5,312,1273,0,74,0,78,23,1085,23,255,0,0,0,0,346,543,17000,0,126,5,21,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414216,2,1303,0,0,260,1030,0,155,4794,0,116,0,6,145,4278,0,8,4,6,19,6086,10,32,0,0,14,0,25,185,4259,0,1141,461,124,0,177,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414217,3,1431,0,0,249,1049,0,139,4219,0,89,0,4,145,3542,0,10,1,7,24,5865,11,39,0,0,21,0,25,210,4353,0,1152,397,178,0,155,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414218,5,1195,0,0,261,970,0,147,4648,0,88,0,5,145,4048,0,8,0,7,20,5527,16,37,0,0,14,0,31,183,3979,0,1081,416,140,0,164,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414219,7,926,0,0,152,739,0,81,3658,0,81,0,5,89,2542,0,8,0,7,48,4916,16,35,0,0,36,0,31,173,4211,0,1310,280,467,0,158,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1414220,5,1418,0,0,283,1198,0,181,5277,0,149,0,5,183,4989,0,13,0,15,29,6065,22,36,0,0,11,0,36,206,5060,0,1117,478,135,0,165,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1414221,5,860,0,0,258,1261,0,115,11950,0,30,0,1,119,2505,0,15,0,3,10,3604,4,77,0,0,48,0,120,431,5595,0,1071,1537,153,0,82,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414222,9,974,0,0,263,1580,0,146,11958,0,59,0,3,134,3664,0,22,1,4,9,4678,0,109,0,0,61,0,161,441,6690,0,1356,2186,141,0,90,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,169,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414223,42,799,0,0,149,428,0,52,13044,0,62,0,3,128,3920,0,18,0,6,7,3742,2,50,0,0,66,0,129,305,4198,0,1937,1370,605,0,126,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414224,37,644,0,0,127,445,0,52,10663,0,45,0,3,139,3078,0,12,0,1,33,3235,5,35,0,0,46,0,124,213,3642,0,1658,1258,482,0,118,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414225,25,551,0,0,133,548,0,44,10777,0,28,0,1,97,2440,0,8,0,2,16,5662,226,42,0,0,50,0,111,210,9918,0,936,906,278,0,75,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414226,0,20,0,0,1252,1395,0,71,7287,0,2,0,16,159,789,0,60,0,31,8,2006,38,175,0,0,0,0,629,423,22848,0,216,0,22,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414227,0,7,0,0,1147,2173,0,47,6765,0,0,0,11,203,834,0,57,0,33,2,1750,38,150,0,0,1,0,646,502,17248,0,150,3,22,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414228,0,14,0,0,1291,2791,0,63,7111,0,0,0,13,214,876,0,62,0,29,6,1740,38,220,0,0,2,0,870,547,18239,0,187,6,24,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414229,0,29,0,0,1464,2041,0,64,8240,0,0,0,17,258,1024,0,62,0,30,3,2230,55,186,0,0,0,0,676,526,22114,0,236,7,34,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414230,0,15,0,0,1266,1795,0,65,4193,0,1,0,11,144,633,0,23,0,17,0,1053,10,101,0,0,5,0,166,315,9869,0,89,2,12,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414231,0,53,0,0,2525,3426,0,101,7315,0,2,0,24,316,1166,0,48,1,57,4,2178,29,154,0,0,2,0,376,709,18496,0,210,5,37,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414232,0,22,0,0,2179,2324,0,102,6733,0,0,0,13,270,1246,0,62,0,47,6,2012,30,113,0,0,3,0,386,542,21252,0,267,4,38,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414233,8,1969,0,0,194,450,0,197,4035,0,76,0,3,323,3870,0,15,0,3,15,2552,1,26,0,0,7,0,27,238,2920,0,685,342,43,0,106,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1414234,11,2122,0,0,190,530,0,213,4052,0,93,0,7,246,3893,0,7,0,2,12,2627,3,19,0,0,4,0,50,269,3002,0,665,296,19,0,101,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,116,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
